hexid	cum_infections	population	geometry	cum_infectionsPC	logpopulation	cum_incidence	log_incidence
1007	0	571.87467061	list(c(-1256346.35132604, -1266102.66556596, -1258686.27780316, -1241637.48426672, -1231954.78920226, -1239247.41262839, -1256346.35132604, 5537541.30240577, 5553331.50043771, 5576263.81800514, 5583417.30939326, 5567678.90063534, 5544735.30718665, 5537541.30240577))	0	2.757300861264424	0	0
1008	0	19144.62201	list(c(-1234253.10900732, -1243793.39241661, -1236317.13174688, -1219425.06129998, -1209958.08051459, -1217310.00710876, -1234253.10900732, 5606335.31975147, 5622087.82178809, 5644979.56403308, 5652131.49071044, 5636431.09563661, 5613526.76825512, 5606335.31975147))	0	4.282046796090247	0	0
1009	0	721.92504732	list(c(-1211981.62292285, -1221305.56567363, -1213770.49628024, -1197036.50117339, -1187785.54809422, -1195195.73538709, -1211981.62292285, 5675009.70780693, 5690722.67409148, 5713574.10174786, 5720726.55115251, 5705065.98435569, 5682200.67522649, 5675009.70780693))	0	2.8584921100002845	0	0
101	0	4981.2782278	list(c(-1851959.95335301, -1861033.54404591, -1851381.01869507, -1832787.96788267, -1823794.34493564, -1833314.00713128, -1851959.95335301, 5522820.58854901, 5540080.10739702, 5562928.42433451, 5568532.16902912, 5551337.76865905, 5528474.64651343, 5522820.58854901))	0	3.697340799797762	0	0
1011	0	531.43905723	list(c(-1698882.10930994, -1713555.34314006, -1707910.08291845, -1687694.41866785, -1673101.58248046, -1678644.23343904, -1698882.10930994, 3881361.42144736, 3897406.71036986, 3921310.16254045, 3929146.57369148, 3913137.75116519, 3889255.98483551, 3881361.42144736))	0	2.725453468998125	0	0
1012	0	347290.55378	list(c(-1682058.32313228, -1696534.51172467, -1690804.43556329, -1670702.21004986, -1656306.19189603, -1661932.44772635, -1682058.32313228, 3953019.35886821, 3969076.75728265, 3992939.8486764, 4000725.22035249, 3984705.22463822, 3960862.39626174, 3953019.35886821))	0	5.540692970765375	0	0
1013	0	21809.899662	list(c(-1664982.42442515, -1679260.29049292, -1673446.45745095, -1653459.9761254, -1639262.04230445, -1644970.87465162, -1664982.42442515, 4024558.24833263, 4040625.49784537, 4064448.00946131, 4072184.38409425, 4056155.44764144, 4032351.77311039, 4024558.24833263))	0	4.338653667580536	0	0
1014	0	5.108364161	list(c(-1647657.54639519, -1661735.86123024, -1655839.3348592, -1635970.85930695, -1621972.22829715, -1627762.60409824, -1647657.54639519, 4095977.44845735, 4112052.29760524, 4135834.032965, 4143523.46771246, 4127487.81584649, 4103723.48939112, 4095977.44845735))	0	0.7082818493344364	0	0
1016	0	7823.414758299999	list(c(-1612273.4514662, -1625949.1690235, -1619890.46205869, -1600264.60789937, -1586668.04962557, -1592618.39676641, -1612273.4514662, 4238454.54581762, 4254537.87369478, 4278237.55652592, 4285839.33515573, 4269796.89394702, 4246111.76028402, 4238454.54581762))	0	3.8933963549764616	0	0
1019	0	7.468424798	list(c(-1557408.99423208, -1570472.77942967, -1564178.86159246, -1544932.81265494, -1531947.34165028, -1538129.80786454, -1557408.99423208, 4451260.27276774, 4467339.67522323, 4490915.36043026, 4498401.37508953, 4482365.19397637, 4458799.77212287, 4451260.27276774))	0	0.8732290123006716	0	0
102	0	2616.5555625	list(c(-1823166.11980755, -1832004.22917053, -1822280.31214885, -1803851.57338186, -1795092.69263622, -1804683.51709947, -1823166.11980755, 5591352.95856921, 5608554.21426232, 5631331.80418506, 5636924.82194753, 5619789.03212576, 5596994.9056278, 5591352.95856921))	0	3.4177299614074035	0	0
1021	0	3.394375448	list(c(-1519677.64333236, -1532328.64497575, -1525883.31716066, -1506900.55246845, -1494327.27104893, -1500659.23043541, -1519677.64333236, 4592520.47124466, 4608586.3100228, 4632078.97100237, 4639498.38509983, 4623477.19035572, 4599991.9471779, 4592520.47124466))	0	0.5307598774562137	0	0
1023	0	113.11962417	list(c(-1481052.10453174, -1493286.86771698, -1486694.45756036, -1467982.64686338, -1455824.99183397, -1462302.22899662, -1481052.10453174, 4733290.83654633, 4749334.49568046, 4772744.04357084, 4780105.36749528, 4764107.66788783, 4740702.70852331, 4733290.83654633))	0	2.0535379535500105	0	0
1024	0	36.091670138	list(c(-1461412.02515139, -1473437.47902275, -1466773.15110441, -1448199.58956874, -1436250.93266753, -1442799.2264489, -1461412.02515139, 4803492.21375136, 4819521.59494084, 4842889.60499663, 4850225.08261683, 4834242.27855142, 4810877.45026119, 4803492.21375136))	0	1.557406979453102	0	0
1025	0	240.14203367000002	list(c(-1441558.01309806, -1453373.41896759, -1446638.25506639, -1428204.73614686, -1416465.81347013, -1423084.10898486, -1441558.01309806, 4873571.11336354, 4889584.11593504, 4912910.62789648, 4920222.39334497, 4904256.55879406, 4880931.82800022, 4873571.11336354))	0	2.380468184185287	0	0
1027	0	1257.0964176	list(c(-1401221.00713732, -1412614.26022794, -1405740.66599486, -1387592.45137498, -1376275.04858278, -1383030.18494204, -1401221.00713732, 5013362.0180251, 5029336.04090521, 5052579.75616576, 5059850.497738, 5043924.74487068, 5020680.03069265, 5013362.0180251))	0	3.099368588764535	0	0
1028	0	415581.54056	list(c(-1380744.4151268, -1391925.64104227, -1384984.44973207, -1366981.41733894, -1355875.72378222, -1362697.70112021, -1380744.4151268, 5083074.43960989, 5099025.90331407, 5122228.35943592, 5129481.78560342, 5113579.10320002, 5090374.2699402, 5083074.43960989))	0	5.618656248675863	0	0
1029	0	296.22130056000003	list(c(-1360066.69218593, -1371035.30742547, -1364027.59538875, -1346171.37980652, -1335277.97874834, -1342165.74588859, -1360066.69218593, 5152665.21511873, 5168592.10270661, 5191753.41835197, 5198991.65589517, 5183114.03457822, 5159948.97226999, 5152665.21511873))	0	2.4716162843778404	0	0
103	0	25360.871157	list(c(-1794159.21727289, -1802762.29652094, -1792968.5410975, -1774705.19002954, -1766180.61106235, -1775841.0709004, -1794159.21727289, 5659676.0131113, 5676816.67394658, 5699524.07680932, 5705109.21519928, 5688034.33481791, 5665308.68788431, 5659676.0131113))	0	4.404164167671046	0	0
1030	0	8050.924417	list(c(-1339191.02853357, -1349946.48631972, -1342873.32772914, -1325165.52509958, -1314484.96362642, -1321437.47111781, -1339191.02853357, 5222134.69671527, 5238035.01417129, 5261155.32704064, 5268380.49826401, 5252529.90586524, 5229404.48609171, 5222134.69671527))	0	3.9058457494551484	0	0
1031	0	861.4117303	list(c(-1318120.60839282, -1328662.39782978, -1321524.86437955, -1303967.03295067, -1293499.82279678, -1300516.02320655, -1318120.60839282, 5291483.29265483, 5307355.06962385, 5330434.53616722, 5337648.75789329, 5321827.13873164, 5298741.21489634, 5291483.29265483))	0	2.935210781484945	0	0
1032	0	2926.0555562	list(c(-1296858.60910742, -1307186.25433539, -1299985.41495465, -1282579.07564632, -1272325.69402186, -1279404.54221554, -1296858.60910742, 5360711.46644305, 5376552.756936, 5399591.55205923, 5406796.93464732, 5391006.20883624, 5367959.6164389, 5360711.46644305))	0	3.4662825676956626	0	0
1033	0	497.65272333999997	list(c(-1275408.20029848, -1285521.2596451, -1278258.18022503, -1261004.81721057, -1250965.70763234, -1258106.16104077, -1275408.20029848, 5429819.73597959, 5445628.61904954, 5468626.93581601, 5475825.58220597, 5460067.64498944, 5437060.20190639, 5429819.73597959))	0	2.696926385032164	0	0
1034	0	6883.526997	list(c(-1253772.54306135, -1263670.6081914, -1256346.35132604, -1239247.41262839, -1229422.98575222, -1236624.00462549, -1253772.54306135, 5498808.6726883, 5514583.25307743, 5537541.30240577, 5544735.30718665, 5529012.02830352, 5506043.53507228, 5498808.6726883))	0	3.8378110200444695	0	0
1035	0	2112.5233754	list(c(-1231954.78920226, -1241637.48426672, -1234253.10900732, -1217310.00710876, -1207700.64156239, -1214961.1892111, -1231954.78920226, 5567678.90063534, 5583417.30939326, 5606335.31975147, 5613526.76825512, 5597839.99133143, 5574910.231439, 5567678.90063534))	0	3.324801523184365	0	0
1036	0	9758.285758999999	list(c(-1209958.08051459, -1219425.06129998, -1211981.62292285, -1195195.73538709, -1185801.77860258, -1193120.82162625, -1209958.08051459, 5636431.09563661, 5652131.49071044, 5675009.70780693, 5682200.67522649, 5666552.21719516, 5643660.95736962, 5636431.09563661))	0	3.9893735317245698	0	0
1037	0	1175.9490547	list(c(-1689645.13409138, -1704433.47363135, -1698882.10930994, -1678644.23343904, -1663936.00718522, -1669385.76245333, -1689645.13409138, 3841453.69664229, 3857449.10764068, 3881361.42144736, 3889255.98483551, 3873296.30940847, 3849406.26410399, 3841453.69664229))	0	3.0703885073337207	0	0
1038	0	8578.324591	list(c(-1673101.58248046, -1687694.41866785, -1682058.32313228, -1661932.44772635, -1647419.51458712, -1652952.77125256, -1673101.58248046, 3913137.75116519, 3929146.57369148, 3953019.35886821, 3960862.39626174, 3944890.25284377, 3921038.32995289, 3913137.75116519))	0	3.933402475269006	0	0
1039	0	16516.797795000002	list(c(-1656306.19189603, -1670702.21004986, -1664982.42442515, -1644970.87465162, -1630654.5379758, -1636270.2853603, -1656306.19189603, 3984705.22463822, 4000725.22035249, 4024558.24833263, 4032351.77311039, 4016369.37450306, 3992555.7989227, 3984705.22463822))	0	4.217925852018011	0	0
104	0	1.486476065	list(c(-1764943.85725507, -1773312.38797774, -1763450.3294445, -1745353.39440115, -1737062.64702022, -1746791.23230257, -1764943.85725507, 5727791.34940572, 5744869.13349997, 5767506.91626299, 5773086.99962637, 5756075.27836308, 5733417.56830812, 5727791.34940572))	0	0.17215792065692567	0	0
1040	0	12.317941334	list(c(-1639262.04230445, -1653459.9761254, -1647657.54639519, -1627762.60409824, -1613644.11960171, -1619341.34197389, -1639262.04230445, 4056155.44764144, 4072184.38409425, 4095977.44845735, 4103723.48939112, 4087733.04229519, 4063958.01763312, 4056155.44764144))	0	1.0905381313680733	0	0
1041	0	865.6062852399999	list(c(-1621972.22829715, -1635970.85930695, -1630086.83580455, -1610310.73957853, -1596391.31589775, -1602168.99296042, -1621972.22829715, 4127487.81584649, 4143523.46771246, 4167276.38406753, 4174976.98398582, 4158980.68779371, 4135244.39647149, 4127487.81584649))	0	2.937320401222683	0	0
1042	0	189.957909878	list(c(-1604439.8576017, -1618238.01455562, -1612273.4514662, -1592618.39676641, -1578899.19603805, -1584756.30340515, -1604439.8576017, 4198701.78968035, 4214741.93996321, 4238454.54581762, 4246111.76028402, 4230111.80590017, 4206414.40926996, 4198701.78968035))	0	2.2786573823595226	0	0
1043	0	3738.6425523	list(c(-1586668.04962557, -1600264.60789937, -1594220.5627738, -1574688.70206338, -1561170.84052851, -1567106.35019132, -1586668.04962557, 4269796.89394702, 4285839.33515573, 4309511.48977027, 4317127.3857775, 4301125.95446702, 4277467.5929417, 4269796.89394702))	0	3.572713944698351	0	0
1049	0	29.194578731	list(c(-1475184.82616868, -1487550.70302974, -1481052.10453174, -1462302.22899662, -1450013.35518406, -1456397.54348023, -1475184.82616868, 4693852.64572753, 4709863.14817134, 4733290.83654633, 4740702.70852331, 4724737.54465962, 4701315.18932507, 4693852.64572753))	0	1.4653022128936228	0	0
105	0	122.09228404	list(c(-2175610.02077012, -2187678.74593109, -2179120.28713022, -2158620.26380129, -2146641.06524706, -2155072.64489511, -2175610.02077012, 4642157.22142289, 4659882.61103977, 4683643.961638, 4689671.24724402, 4672003.17592248, 4648250.55053228, 4642157.22142289))	0	2.0866882183696474	0	0
1050	0	2515.6268371	list(c(-1455824.99183397, -1467982.64686338, -1461412.02515139, -1442799.2264489, -1430718.27568667, -1437173.60556574, -1455824.99183397, 4764107.66788783, 4780105.36749528, 4803492.21375136, 4810877.45026119, 4794925.71782625, 4771542.80765451, 4764107.66788783))	0	3.400646219202587	0	0
1051	0	98.880543414	list(c(-1436250.93266753, -1448199.58956874, -1441558.01309806, -1423084.10898486, -1411211.85457468, -1417737.28445534, -1436250.93266753, 4834242.27855142, 4850225.08261683, 4873571.11336354, 4880931.82800022, 4864995.59320541, 4841652.10719326, 4834242.27855142))	0	1.9951108444867824	0	0
1052	0	950.4013018	list(c(-1416465.81347013, -1428204.73614686, -1421493.27292693, -1403160.04091673, -1391497.21657252, -1398091.70492242, -1416465.81347013, 4904256.55879406, 4920222.39334497, 4943527.65511741, 4950865.96199994, 4934947.27237906, 4911643.17026258, 4904256.55879406))	0	2.9779070225068254	0	0
1053	0	280.78443641	list(c(-1396472.79813191, -1408001.28990053, -1401221.00713732, -1383030.18494204, -1371577.48556207, -1378239.99124423, -1396472.79813191, 4974150.64834744, 4990097.45901667, 5013362.0180251, 5020680.03069265, 5004780.91424694, 4981516.13673451, 4974150.64834744))	0	2.4483730316323427	0	0
1054	0	4053.2933628000005	list(c(-1376275.04858278, -1387592.45137498, -1380744.4151268, -1362697.70112021, -1351455.78356878, -1358185.26617534, -1376275.04858278, 5043924.74487068, 5059850.497738, 5083074.43960989, 5090374.2699402, 5074496.73431316, 5051271.20332563, 5043924.74487068))	0	3.6078080375523363	0	0
1055	0	3106.0776347	list(c(-1355875.72378222, -1366981.41733894, -1360066.69218593, -1342165.74588859, -1331135.22978581, -1337930.64995908, -1355875.72378222, 5113579.10320002, 5129481.78560342, 5152665.21511873, 5159948.97226999, 5144095.00395166, 5120908.62286945, 5113579.10320002))	0	3.492212306479613	0	0
1056	0	4489.4414648	list(c(-1335277.97874834, -1346171.37980652, -1339191.02853357, -1321437.47111781, -1310618.93963645, -1317479.25937719, -1335277.97874834, 5183114.03457822, 5198991.65589517, 5222134.69671527, 5229404.48609171, 5213576.04965227, 5190428.70356873, 5183114.03457822))	0	3.6521923134211907	0	0
1057	0	19.330625874000003	list(c(-1314484.96362642, -1325165.52509958, -1318120.60839282, -1300516.02320655, -1289910.02387462, -1296834.20683762, -1314484.96362642, 5252529.90586524, 5268380.49826401, 5291483.29265483, 5298741.21489634, 5282940.25224872, 5259831.80822942, 5252529.90586524))	0	1.286245915550758	0	0
1058	0	5623.6781272	list(c(-1293499.82279678, -1303967.03295067, -1296858.60910742, -1279404.54221554, -1269011.58772358, -1275998.59950053, -1293499.82279678, 5321827.13873164, 5337648.75789329, 5360711.46644305, 5367959.6164389, 5352188.04613015, 5329118.35347743, 5321827.13873164))	0	3.7500204557562147	0	0
1059	0	2952.0628558	list(c(-1272325.69402186, -1282579.07564632, -1275408.20029848, -1258106.16104077, -1247926.73005261, -1254975.53844236, -1272325.69402186, 5391006.20883624, 5406796.93464732, 5429819.73597959, 5437060.20190639, 5421319.9184374, 5398288.80895987, 5391006.20883624))	0	3.4701256003178322	0	0
106	0	13135.495973	list(c(-2150079.37846015, -2161911.12068697, -2153260.7979426, -2132906.54529137, -2121163.5371837, -2129686.32333214, -2150079.37846015, 4713391.80756831, 4731092.7744741, 4754780.26013016, 4760760.07744925, 4743117.23284565, 4719436.50700066, 4713391.80756831))	0	4.118446475620033	0	0
1060	0	80.542648826	list(c(-1250965.70763234, -1261004.81721057, -1253772.54306135, -1236624.00462549, -1226658.54259161, -1233768.11785772, -1250965.70763234, 5460067.64498944, 5475825.58220597, 5498808.6726883, 5506043.53507228, 5490336.40824554, 5467343.69653203, 5460067.64498944))	0	1.9060259082562507	0	0
1061	0	230.9921616	list(c(-1229422.98575222, -1239247.41262839, -1231954.78920226, -1214961.1892111, -1205210.10918325, -1212379.42429913, -1229422.98575222, 5529012.02830352, 5544735.30718665, 5567678.90063534, 5574910.231439, 5559238.10573392, 5536283.58943142, 5529012.02830352))	0	2.363597242958706	0	0
1062	0	1849.3372825999998	list(c(-1207700.64156239, -1217310.00710876, -1209958.08051459, -1193120.82162625, -1183584.50507256, -1190812.53595415, -1207700.64156239, 5597839.99133143, 5613526.76825512, 5636431.09563661, 5643660.95736962, 5628025.65134505, 5605109.11144028, 5597839.99133143))	0	3.2670161251200613	0	0
1063	0	200.68915826	list(c(-1185801.77860258, -1195195.73538709, -1187785.54809422, -1171105.99861415, -1161784.79623365, -1169070.52195974, -1185801.77860258, 5666552.21719516, 5682200.67522649, 5705065.98435569, 5712296.42921012, 5696699.73493363, 5673820.93603768, 5666552.21719516))	0	2.302523911426017	0	0
1064	0	87.33646532099999	list(c(-1663936.00718522, -1678644.23343904, -1673101.58248046, -1652952.77125256, -1638324.16756442, -1643764.96844741, -1663936.00718522, 3873296.30940847, 3889255.98483551, 3913137.75116519, 3921038.32995289, 3905114.61311051, 3881254.29129242, 3873296.30940847))	0	1.9411956111867792	0	0
1065	0	5541.9658771	list(c(-1647419.51458712, -1661932.44772635, -1656306.19189603, -1636270.2853603, -1621836.76988453, -1627359.9576442, -1647419.51458712, 3944890.25284377, 3960862.39626174, 3984705.22463822, 3992555.7989227, 3976620.53936575, 3952797.7619213, 3944890.25284377))	0	3.743663847423694	0	0
1066	0	6566.9611535	list(c(-1630654.5379758, -1644970.87465162, -1639262.04230445, -1619341.34197389, -1605104.20713476, -1610708.78341965, -1630654.5379758, 4016369.37450306, 4032351.77311039, 4056155.44764144, 4063958.01763312, 4048013.4028092, 4024228.382265, 4016369.37450306))	0	3.8173644472499073	0	0
1067	0	1.469444786	list(c(-1613644.11960171, -1627762.60409824, -1621972.22829715, -1602168.99296042, -1588129.48428227, -1593814.4458375, -1613644.11960171, 4087733.04229519, 4103723.48939112, 4127487.81584649, 4135244.39647149, 4119292.60752661, 4095545.53558719, 4087733.04229519))	0	0.1671532722146722	0	0
1068	0	4.04587131	list(c(-1596391.31589775, -1610310.73957853, -1604439.8576017, -1584756.30340515, -1570915.62005876, -1576679.95919778, -1596391.31589775, 4158980.68779371, 4174976.98398582, 4198701.78968035, 4206414.40926996, 4190457.61986644, 4166748.66751755, 4158980.68779371))	0	0.607012064730949	0	0
1069	0	36251.485959000005	list(c(-1578899.19603805, -1592618.39676641, -1586668.04962557, -1567106.35019132, -1553465.64556548, -1559308.35063165, -1578899.19603805, 4230111.80590017, 4246111.76028402, 4269796.89394702, 4277467.5929417, 4261507.96810317, 4237837.28572837, 4230111.80590017))	0	4.559325813129562	0	0
107	0	27939.089828999997	list(c(-2124274.97675427, -2135869.6325084, -2127129.17216371, -2106922.48089598, -2095415.76660591, -2104028.07192847, -2124274.97675427, 4784407.81289546, 4802081.45890617, 4825695.20375679, 4831630.55972723, 4814015.80101583, 4790406.86572162, 4784407.81289546))	0	4.446212254008608	0	0
1072	0	0.834922183	list(c(-1525017.79301567, -1538129.80786454, -1531947.34165028, -1512763.82549276, -1499729.52860239, -1505801.22851237, -1525017.79301567, 4442801.88661317, 4458799.77212287, 4482365.19397637, 4489922.47581329, 4473967.23168447, 4450412.05752562, 4442801.88661317))	0	-0.0783540000476134	0	0
1073	0	0.248220108	list(c(-1506599.30646163, -1519506.90238737, -1513249.16315776, -1494195.77457265, -1481365.62436915, -1487511.61273962, -1506599.30646163, 4513463.09672403, 4529455.98428127, 4552981.34009855, 4560504.95883701, 4544555.43085844, 4521038.92495493, 4513463.09672403))	0	-0.6051630397602695	0	0
1074	0	37.171105813000004	list(c(-1487956.99257419, -1500659.23043541, -1494327.27104893, -1475405.97399392, -1462780.90431003, -1469000.15618269, -1487956.99257419, 4584006.18934736, 4599991.9471779, 4623477.19035572, 4630969.22811756, 4615027.52177639, 4591549.73367911, 4584006.18934736))	0	1.5702054812286377	0	0
1075	0	66.162594205	list(c(-1469093.96855186, -1481589.95176368, -1475184.82616868, -1456397.54348023, -1443978.446245, -1450269.93523225, -1469093.96855186, 4654431.03013244, 4670407.54142069, 4693852.64572753, 4701315.18932507, 4685383.39513301, 4661944.3547403, 4654431.03013244))	0	1.8206125253659602	0	0
1076	0	379.38848282999993	list(c(-1450013.35518406, -1462302.22899662, -1455824.99183397, -1437173.60556574, -1424961.33151279, -1431324.03018096, -1450013.35518406, 4724737.54465962, 4740702.70852331, 4764107.66788783, 4771542.80765451, 4755623.00019283, 4732222.71794543, 4724737.54465962))	0	2.5790841427906552	0	0
1077	0	43.772750934	list(c(-1430718.27568667, -1442799.2264489, -1436250.93266753, -1417737.28445534, -1405732.64384533, -1412165.52408588, -1430718.27568667, 4794925.71782625, 4810877.45026119, 4834242.27855142, 4841652.10719326, 4825746.34418703, 4802384.81127214, 4794925.71782625))	0	1.641203841059403	0	0
1078	0	93.259040472	list(c(-1411211.85457468, -1423084.10898486, -1416465.81347013, -1398091.70492242, -1386295.46827825, -1392797.50166687, -1411211.85457468, 4864995.59320541, 4880931.82800022, 4904256.55879406, 4911643.17026258, 4895753.4916842, 4872430.68024801, 4864995.59320541))	0	1.9696909427519775	0	0
1079	0	2.102820928	list(c(-1391497.21657252, -1403160.04091673, -1396472.79813191, -1378239.99124423, -1366652.8900978, -1373223.04824138, -1391497.21657252, 4934947.27237906, 4950865.96199994, 4974150.64834744, 4981516.13673451, 4965644.56393629, 4942360.42730466, 4934947.27237906))	0	0.322802290616546	0	0
108	0	1349.9577025	list(c(-2098201.93034579, -2109559.44874242, -2100730.56530464, -2080673.16263859, -2069402.79395146, -2078102.94196783, -2098201.93034579, 4855205.60512511, 4872849.07392977, 4896389.23911682, 4902283.13490219, 4884699.27978371, 4861161.9899464, 4855205.60512511))	0	3.1303201611923193	0	0
1080	0	14445.311239	list(c(-1371577.48556207, -1383030.18494204, -1376275.04858278, -1358185.26617534, -1346807.99382453, -1353445.24869586, -1371577.48556207, 5004780.91424694, 5020680.03069265, 5043924.74487068, 5051271.20332563, 5035419.73820158, 5012174.2111082, 5004780.91424694))	0	4.159726903599673	0	0
1081	0	3039.8091492999997	list(c(-1351455.78356878, -1362697.70112021, -1355875.72378222, -1337930.64995908, -1326763.8622338, -1333467.18649394, -1351455.78356878, 5074496.73431316, 5090374.2699402, 5113579.10320002, 5120908.62286945, 5105079.2470459, 5081872.24586752, 5074496.73431316))	0	3.4828463178167297	0	0
1082	0	1061.2821245	list(c(-1331135.22978581, -1342165.74588859, -1335277.97874834, -1317479.25937719, -1306523.57541322, -1313291.9427216, -1331135.22978581, 5144095.00395166, 5159948.97226999, 5183114.03457822, 5190428.70356873, 5174623.37762379, 5151454.80062198, 5144095.00395166))	0	3.025830849336277	0	0
1083	0	585.4342776000001	list(c(-1310618.93963645, -1321437.47111781, -1314484.96362642, -1296834.20683762, -1286090.20985715, -1292922.59516927, -1310618.93963645, 5213576.04965227, 5229404.48609171, 5252529.90586524, 5259831.80822942, 5244052.47094089, 5220922.1985099, 5213576.04965227))	0	2.767478147097969	0	0
1084	0	3.183143778	list(c(-1289910.02387462, -1300516.02320655, -1293499.82279678, -1275998.59950053, -1265466.83759819, -1272362.21745103, -1289910.02387462, 5282940.25224872, 5298741.21489634, 5321827.13873164, 5329118.35347743, 5313366.92109906, 5290274.8160193, 5282940.25224872))	0	0.5028562555175757	0	0
1085	0	6691.5338976	list(c(-1269011.58772358, -1279404.54221554, -1272325.69402186, -1254975.53844236, -1244656.52537564, -1251613.87816072, -1269011.58772358, 5352188.04613015, 5367959.6164389, 5391006.20883624, 5398288.80895987, 5382567.17452551, 5359513.08222217, 5352188.04613015))	0	3.825525682327686	0	0
1087	0	4414.9260766	list(c(-1226658.54259161, -1236624.00462549, -1229422.98575222, -1212379.42429913, -1202487.31679866, -1209565.55933296, -1226658.54259161, 5490336.40824554, 5506043.53507228, 5529012.02830352, 5536283.58943142, 5520627.13379346, 5497648.5352186, 5490336.40824554))	0	3.6449234361596847	0	0
1088	0	1669.8741291000001	list(c(-1205210.10918325, -1214961.1892111, -1207700.64156239, -1190812.53595415, -1181134.52048692, -1188271.68480269, -1205210.10918325, 5559238.10573392, 5574910.231439, 5597839.99133143, 5605109.11144028, 5589487.98698273, 5566546.83598286, 5559238.10573392))	0	3.222683736358657	0	0
1089	0	530.73024572	list(c(-1183584.50507256, -1193120.82162625, -1185801.77860258, -1169070.52195974, -1159606.98289, -1166802.05728356, -1183584.50507256, 5628025.65134505, 5643660.95736962, 5666552.21719516, 5673820.93603768, 5658236.93650377, 5635333.01175726, 5628025.65134505))	0	2.7248738382888917	0	0
109	0	3406.8111888000003	list(c(-2071865.31958533, -2082985.70054927, -2074070.09601984, -2054163.6468704, -2043129.62579262, -2051915.95152794, -2071865.31958533, 4925785.66124209, 4943396.13934886, 4966862.92221242, 4972718.35149348, 4955168.17527519, 4931702.35046394, 4925785.66124209))	0	3.532348064904972	0	0
1090	0	94497.61157000001	list(c(-1654563.41039693, -1669385.76245333, -1663936.00718522, -1643764.96844741, -1629021.94549477, -1634370.84647353, -1654563.41039693, 3833496.28251656, 3849406.26410399, 3873296.30940847, 3881254.29129242, 3865379.55106905, 3841511.51541647, 3833496.28251656))	0	4.975420831841771	0	0
